x,y_d_0025_c_0,y_d_0025_c_001,y_d_005_c_0,y_d_005_c_001
0.0,30.068976203790047,30.107467318077042,30.098934519024624,30.107395296115342
0.004,32.17292118942377,32.17787889253511,32.17741721229835,32.17789853367963
0.008,33.59985242230003,33.60147871856173,33.6014607027865,33.60149682767905
0.012000000000000002,34.64281960445781,34.64368825282558,34.64375735209642,34.64373181388304
0.016,35.41471659684575,35.41527760590173,35.41534242528903,35.41532591272968
0.02,35.98884235884948,35.98922814684868,35.989292745256755,35.989283830122716
0.024000000000000004,36.41695678482224,36.41722403194071,36.417297701328295,36.417281031702984
0.028000000000000004,36.73690277987245,36.737089835181756,36.737169713701384,36.73715671745619
0.032,36.97656652230874,36.976693305749066,36.976780846941715,36.97677274775845
0.036000000000000004,37.156637605695906,37.15672639590751,37.156824845638184,37.15681608697364
0.04,37.29246885508834,37.29253407728374,37.2926438343084,37.292636090823294
0.044000000000000004,37.39542356431469,37.39546929192673,37.39559355733762,37.39558192601045
0.04800000000000001,37.47391929324412,37.47395206428487,37.47409059727363,37.474079154437
0.052000000000000005,37.534177951229225,37.53419917042137,37.53435373427812,37.53434256825567
0.05600000000000001,37.580800704000126,37.58081479598974,37.58098811293971,37.5809749860015
0.06,37.61719340350283,37.61720244555827,37.61739593194525,37.61738240941802
0.064,37.645874517036155,37.64587821965306,37.646094839956376,37.646079178963916
0.068,37.66871018053226,37.66871142449862,37.66895384425253,37.668936804458575
0.07200000000000001,37.68708979420059,37.687088337898956,37.68736039535556,37.68734164651587
0.07600000000000001,37.70204673105929,37.70204355378953,37.70234997197941,37.70232851142914
0.08,37.71435471603756,37.71434940685708,37.7146948870985,37.71467217327432
0.084,37.724594546222825,37.72458563770392,37.72497758227435,37.724952412501366
0.08800000000000001,37.73320261213587,37.73319273615844,37.733639510022805,37.73361146588273
0.09200000000000001,37.740514852258244,37.74050383116277,37.74101618853035,37.740984747058015
0.09600000000000002,37.74678616403911,37.74677416702392,37.74736589772768,37.74733029879089
0.1,37.75221357276443,37.75219927756635,37.75288741272285,37.75284906235825
0.10400000000000001,37.75695079834114,37.75693251437995,37.75774075061787,37.757698146851205
0.10800000000000001,37.761116739090525,37.76109680244595,37.76205516703469,37.76200728782985
0.11200000000000002,37.76481113567201,37.76478947409507,37.76593767787974,37.76588365882672
0.11600000000000002,37.768113989786364,37.76809037404672,37.76948117031906,37.7694199922084
0.12,37.77109265828638,37.77106523522109,37.77276832748719,37.77270115300747
0.124,37.7738061004513,37.7737732069444,37.77588401419625,37.77580857093015
0.128,37.77630671518451,37.776269624089245,37.778915976875,37.778830381523356
0.132,37.778648402000826,37.778607182940554,37.78196268414839,37.781865132846065
0.136,37.78088700132386,37.7808408451409,37.78514215822652,37.785030611489134
0.14,37.78308423173457,37.783030323802045,37.788601054806584,37.788475221969136
0.14400000000000002,37.78531369353995,37.78524967059329,37.79253699807433,37.792392068876566
0.14800000000000002,37.78766686118499,37.78759215912805,37.79721353295322,37.79704353766177
0.15200000000000002,37.790265631870646,37.790179100376506,37.80299273498356,37.802789306704405
0.15600000000000003,37.79327688521889,37.79317499129489,37.81037897079302,37.81013027684674
0.16,37.79693217144325,37.79680728403393,37.82008671061908,37.81977255762092
0.16400000000000003,37.801562047091686,37.80140398191068,37.83314380886685,37.83272429045588
0.168,37.80764768216357,37.80744201709546,37.85104577623089,37.85044467167204
0.172,37.81590968561141,37.81563070561621,37.87599992138578,37.875071095367986
0.17600000000000002,37.827457531302166,37.82705068442042,37.9113134309817,37.909774276902745
0.18,37.84406148725334,37.84340453124781,37.96206154466165,37.95929743124511
0.18400000000000002,37.8686894386273,37.867488540056925,38.03613782821133,38.030760507064
0.188,37.90664463421106,37.90414392447811,38.145809811686824,38.1344055075479
0.19200000000000003,37.968489528006316,37.96210647894478,38.30762062327635,38.28147372472137
0.196,38.07614063892774,38.05427387526622,38.52042051073286,38.46112186027991
0.2,38.19198218833264,38.1356051870981,38.640820074601166,38.560485096502
0.20400000000000001,38.076143592540475,38.054320752419535,38.520440008721714,38.46119169292113
0.20800000000000002,37.96847726529837,37.96211052707231,38.30765460859275,38.28150792218496
